OPN1,OPN2,OPN3,OPN4,AGG1,AGG2,AGG3,AGG4,NEU1,NEU2,NEU3,NEU4,EXT1,EXT2,EXT3,EXT4,CSN1,CSN2,CSN3,CSN4,AGE,GENDER,DENSITY,AVARAGE_TEMP,INVIDUALISM_SCORE,GP_AVG,PERSONALITY
3,2,2,5,5,4,5,2,1,3,3,1,1,5,2,1,5,3,2,2,41,1,3,9.75,80,1,Agreeableness
3,5,2,5,4,1,3,5,4,2,1,3,2,3,1,2,2,2,2,2,27,2,3,9.75,80,4,Openness
2,2,3,4,1,3,2,5,3,3,1,2,2,4,2,5,4,4,4,1,14,1,3,9.75,80,4,Extroversion
1,2,3,4,4,5,4,1,4,1,1,4,5,1,5,3,1,4,1,4,19,2,3,9.75,80,3,Agreeableness
1,4,2,3,4,4,2,2,5,4,2,3,4,4,1,5,1,3,1,1,15,1,3,9.75,80,3,Extroversion
4,3,4,1,1,3,4,1,4,4,5,4,4,2,4,3,4,1,1,4,69,1,3,9.75,80,2,Neuroticism
3,2,3,3,4,4,5,4,5,2,1,4,3,1,4,3,5,1,4,4,48,1,3,9.75,80,5,Agreeableness
4,5,4,5,5,5,1,4,4,3,5,2,3,1,1,3,1,5,5,3,42,1,3,9.75,80,2,Openness
2,4,1,2,3,4,4,3,1,3,5,2,4,4,4,3,1,3,2,5,67,1,3,9.75,80,4,Agreeableness
2,4,1,3,5,1,5,5,2,5,5,5,1,4,1,1,5,4,1,2,17,1,3,9.75,80,1,Neuroticism
3,4,1,1,1,1,4,2,2,1,4,2,2,1,5,5,4,4,1,1,15,2,3,9.75,80,3,Extroversion
2,2,1,4,1,1,3,1,3,1,3,2,3,3,3,4,5,4,3,5,73,2,3,9.75,80,4,Conscientiousness
5,5,2,2,2,1,3,2,2,3,1,2,2,4,2,4,4,5,2,2,75,1,3,9.75,80,2,Extroversion
2,3,4,2,1,1,4,1,2,3,1,1,1,2,3,2,1,3,1,4,44,2,3,9.75,80,3,Openness
2,5,3,5,4,1,4,5,3,2,1,5,3,3,3,4,3,1,1,3,41,1,3,9.75,80,1,Openness
1,5,3,2,2,4,1,5,3,4,5,4,3,3,3,4,4,5,4,3,15,2,3,9.75,80,5,Conscientiousness
5,3,3,5,3,3,3,1,5,1,2,1,3,4,5,2,3,2,2,3,80,1,3,9.75,80,2,Extroversion
3,3,1,5,4,3,4,4,2,4,5,1,5,3,4,2,1,4,3,1,17,1,3,9.75,80,3,Extroversion
4,4,5,5,2,1,3,1,1,1,5,2,5,3,5,1,1,1,5,1,54,2,3,9.75,80,2,Openness
5,5,5,1,5,1,5,4,4,1,1,5,2,2,2,3,2,4,5,4,44,2,3,9.75,80,2,Openness
1,3,2,1,3,4,2,1,2,5,3,3,3,4,5,1,3,1,2,4,25,2,3,9.75,80,2,Neuroticism
3,1,4,4,3,1,3,2,1,2,5,4,1,4,5,1,4,5,4,5,66,1,3,9.75,80,1,Conscientiousness
3,5,4,5,2,5,3,5,2,5,1,4,5,3,1,1,1,4,3,1,58,1,3,9.75,80,4,Openness
5,2,5,5,4,2,2,3,5,2,4,4,5,2,4,5,5,3,3,4,31,1,3,9.75,80,5,Conscientiousness
3,5,5,2,4,5,4,2,2,1,3,1,1,3,1,5,3,3,5,5,34,1,3,9.75,80,3,Openness
5,2,5,4,5,1,1,3,5,5,4,1,2,2,3,4,5,3,3,1,38,2,3,9.75,80,2,Neuroticism
1,3,3,3,4,4,3,2,3,3,3,4,3,5,3,5,2,3,1,1,48,1,3,9.75,80,1,Extroversion
5,3,3,1,4,1,3,2,4,1,5,2,5,3,3,2,4,1,2,3,53,2,3,9.75,80,5,Neuroticism
3,1,5,5,3,2,1,4,4,5,1,1,3,3,1,4,1,5,1,2,30,1,3,9.75,80,4,Openness
5,3,3,1,3,3,4,5,3,3,2,1,5,2,4,5,5,1,1,3,53,2,3,9.75,80,4,Agreeableness
4,3,2,2,4,2,3,2,1,1,2,5,5,4,2,4,5,3,1,2,15,1,3,9.75,80,2,Extroversion
2,4,1,1,2,3,2,4,1,3,3,5,5,2,4,2,1,4,4,5,66,1,3,9.75,80,4,Conscientiousness
5,2,1,4,2,3,1,4,2,5,1,4,3,5,5,4,3,2,2,4,41,2,3,9.75,80,1,Extroversion
4,4,4,1,3,3,4,5,5,2,4,3,5,1,2,5,1,4,3,5,26,2,3,9.75,80,3,Neuroticism
4,3,3,1,2,1,1,5,5,3,3,3,2,3,3,5,4,5,5,3,31,1,3,9.75,80,5,Conscientiousness
2,3,4,5,3,4,5,3,4,3,4,3,5,5,2,5,2,3,3,2,35,2,3,9.75,80,2,Agreeableness
1,5,4,1,5,2,3,1,1,1,3,3,5,1,2,2,1,2,5,2,76,2,3,9.75,80,5,Agreeableness
4,2,3,5,3,1,4,3,4,4,2,2,4,4,3,1,2,2,2,5,22,1,3,9.75,80,2,Openness
4,4,3,4,5,1,2,3,2,5,1,5,5,2,1,2,2,4,5,3,80,1,3,9.75,80,4,Neuroticism
5,2,3,3,5,5,2,5,1,3,3,1,1,5,2,5,2,5,5,3,55,2,3,9.75,80,3,Agreeableness
4,3,2,3,5,5,4,1,4,2,1,2,1,4,2,4,5,5,4,4,45,2,3,9.75,80,4,Conscientiousness
4,2,3,4,3,2,3,5,1,2,1,2,4,5,4,5,2,2,2,5,51,2,3,9.75,80,3,Agreeableness
3,2,1,1,4,5,5,5,5,3,3,3,2,2,2,4,4,1,5,3,74,1,3,9.75,80,3,Agreeableness
4,2,3,3,3,2,2,2,3,2,1,3,1,5,2,2,5,5,3,1,18,1,3,9.75,80,5,Conscientiousness
4,3,3,3,3,4,5,3,1,3,2,5,5,5,3,5,4,3,4,2,52,2,3,9.75,80,1,Agreeableness
1,1,4,5,5,5,5,3,4,2,5,4,1,5,3,4,4,3,1,1,67,2,3,9.75,80,5,Agreeableness
4,5,1,3,3,5,3,2,5,3,4,5,5,3,2,3,4,2,5,3,27,2,3,9.75,80,5,Neuroticism
3,1,1,4,3,2,3,4,3,3,3,3,5,5,2,4,4,2,2,2,49,1,3,9.75,80,1,Extroversion
5,2,4,3,3,5,3,3,2,2,5,4,3,3,2,1,5,5,1,5,18,1,3,9.75,80,5,Conscientiousness
2,1,2,2,4,2,2,2,1,1,4,2,3,1,5,5,4,4,2,5,59,2,3,9.75,80,1,Conscientiousness
5,3,2,3,4,4,5,4,5,1,3,2,4,2,3,5,5,5,1,4,44,1,3,9.75,80,1,Agreeableness
5,5,5,1,5,1,1,1,1,2,1,2,5,2,4,1,5,4,3,4,40,1,3,9.75,80,5,Conscientiousness
5,4,4,1,5,4,3,5,1,5,1,5,3,4,3,1,4,4,4,3,60,2,3,9.75,80,1,Agreeableness
2,5,5,3,5,2,2,4,3,4,4,2,1,5,1,4,3,3,5,5,30,1,3,9.75,80,5,Conscientiousness
2,5,4,5,1,5,5,2,2,4,1,5,1,1,1,3,1,1,1,1,39,1,3,9.75,80,2,Openness
3,5,2,2,4,4,4,2,5,5,4,3,2,2,1,3,5,5,5,3,56,2,3,9.75,80,5,Conscientiousness
4,5,2,2,3,1,4,2,4,4,2,2,5,3,4,1,4,1,1,1,24,2,3,9.75,80,1,Extroversion
2,2,4,4,4,2,2,2,5,3,3,5,5,4,4,5,5,4,4,1,19,1,3,9.75,80,4,Extroversion
2,3,3,4,1,2,1,3,4,1,3,4,3,1,4,2,2,5,5,3,28,2,3,9.75,80,1,Neuroticism
4,5,1,4,1,5,1,4,1,4,2,2,3,1,2,1,4,5,2,3,35,1,3,9.75,80,1,Openness
4,2,3,1,2,3,4,1,3,5,2,5,3,4,5,4,5,5,3,3,63,2,3,9.75,80,2,Neuroticism
5,2,3,4,3,5,4,4,4,4,1,2,5,3,5,3,5,4,1,2,12,1,3,9.75,80,1,Extroversion
3,2,1,5,5,5,5,4,1,3,2,5,4,2,4,5,4,5,1,4,16,1,3,9.75,80,3,Agreeableness
2,3,5,1,1,2,4,3,2,4,2,3,2,4,2,1,4,3,2,1,16,1,3,9.75,80,4,Openness
1,4,1,5,1,1,2,1,5,3,5,5,3,5,4,1,2,5,1,4,20,1,3,9.75,80,4,Neuroticism
4,3,4,5,2,3,5,4,2,1,4,1,3,2,2,1,4,3,3,1,76,2,3,9.75,80,4,Openness
3,1,2,2,1,5,3,4,1,4,1,5,5,3,3,5,4,4,2,5,77,1,3,9.75,80,4,Conscientiousness
1,2,4,4,3,1,1,3,1,5,5,3,1,5,2,2,2,3,5,2,50,1,3,9.75,80,1,Neuroticism
4,3,2,3,5,1,3,2,1,3,1,3,5,2,2,1,4,4,2,2,55,1,3,9.75,80,1,Openness
2,2,4,3,2,1,1,4,4,3,1,1,1,4,2,4,2,5,2,1,57,1,3,9.75,80,4,Conscientiousness
5,1,3,5,3,2,2,5,2,4,3,4,5,4,3,4,1,1,4,3,62,2,3,9.75,80,5,Agreeableness
2,3,1,1,3,3,3,2,3,3,5,1,4,3,2,5,3,2,4,3,37,2,3,9.75,80,1,Neuroticism
3,4,5,3,1,1,2,2,2,2,3,4,5,4,2,5,1,3,4,4,47,2,3,9.75,80,5,Extroversion
4,1,2,2,2,2,2,2,5,4,4,2,5,1,1,5,2,5,1,5,16,2,3,9.75,80,2,Neuroticism
5,1,3,4,4,2,3,5,3,5,2,5,5,5,5,1,4,3,2,5,59,2,3,9.75,80,5,Neuroticism
3,5,3,1,2,5,2,2,4,4,1,1,5,5,3,2,5,3,2,1,23,2,3,9.75,80,4,Extroversion
5,1,5,3,3,2,2,5,3,4,4,3,2,4,1,3,2,4,4,5,41,1,3,9.75,80,4,Conscientiousness
3,5,1,1,5,2,2,4,3,1,5,2,5,4,5,3,5,1,3,3,23,1,3,9.75,80,5,Extroversion
1,3,3,3,3,2,2,5,1,2,5,1,4,5,4,2,2,5,1,5,26,1,3,9.75,80,3,Extroversion
2,4,2,2,2,1,5,5,4,1,1,3,3,2,1,4,5,3,2,1,38,2,3,9.75,80,5,Agreeableness
1,1,4,2,4,2,3,1,5,4,3,4,4,2,5,5,5,1,2,1,19,1,3,9.75,80,4,Extroversion
2,2,4,5,3,4,3,2,4,4,3,4,2,2,3,2,1,4,1,2,47,1,3,9.75,80,5,Neuroticism
5,2,5,2,3,4,3,1,4,5,4,2,5,2,3,5,4,4,5,2,65,1,3,9.75,80,4,Conscientiousness
3,4,2,2,5,3,5,5,1,3,1,5,1,1,5,5,1,3,1,3,32,2,3,9.75,80,1,Agreeableness
1,4,2,5,3,5,1,1,4,1,4,4,4,1,3,2,5,5,2,2,79,1,3,9.75,80,2,Neuroticism
5,4,1,5,4,5,1,3,4,4,4,5,1,4,5,5,5,3,5,4,41,1,3,9.75,80,5,Conscientiousness
4,3,5,3,1,2,4,5,2,1,3,1,3,4,4,5,5,5,5,4,32,2,3,9.75,80,5,Conscientiousness
3,1,1,3,3,3,2,4,3,1,3,2,3,4,5,2,5,4,4,1,51,1,3,9.75,80,1,Conscientiousness
2,3,3,1,5,5,3,4,2,3,4,2,5,4,3,1,5,4,4,1,60,2,3,9.75,80,3,Agreeableness
3,5,5,1,3,1,1,2,5,5,4,5,2,1,1,4,2,1,3,3,51,1,3,9.75,80,1,Neuroticism
3,2,2,2,5,3,2,4,3,1,4,1,1,1,5,5,3,3,5,5,15,2,3,9.75,80,5,Conscientiousness
4,4,4,3,4,1,3,5,2,5,5,3,4,1,3,4,4,4,3,4,25,1,3,9.75,80,1,Neuroticism
1,3,3,1,3,3,3,1,5,5,5,1,1,5,3,3,3,3,2,1,37,2,3,9.75,80,2,Neuroticism
3,3,4,5,3,1,1,2,1,1,4,4,2,2,1,4,1,3,5,1,53,2,3,9.75,80,4,Conscientiousness
3,5,2,2,2,3,2,1,5,2,2,5,5,3,1,5,4,5,5,4,68,1,3,9.75,80,5,Conscientiousness
4,2,4,3,5,1,2,2,3,3,3,5,3,1,5,3,5,4,5,4,59,2,3,9.75,80,3,Conscientiousness
1,5,1,4,3,2,2,3,4,1,5,1,3,3,1,5,5,3,5,3,18,1,3,9.75,80,1,Conscientiousness
1,4,1,4,2,2,3,3,5,3,5,2,1,5,1,5,4,2,1,5,20,2,3,9.75,80,1,Neuroticism
1,1,3,5,2,4,3,4,2,1,3,5,2,2,2,3,3,1,5,3,58,1,3,9.75,80,5,Conscientiousness
2,5,2,4,2,3,1,3,5,1,1,1,5,2,5,4,4,4,2,2,32,1,3,9.75,80,4,Extroversion
4,2,3,2,3,2,1,4,5,5,1,2,2,1,2,1,3,4,4,4,16,1,3,9.75,80,4,Conscientiousness
3,4,1,4,3,5,1,4,4,1,3,5,4,4,4,5,4,2,1,1,18,2,3,9.75,80,4,Extroversion
5,4,2,2,4,2,4,2,4,3,3,1,2,1,5,2,4,5,3,1,45,1,3,9.75,80,3,Conscientiousness
2,3,4,4,3,3,4,1,3,4,4,1,2,3,4,4,1,3,5,1,57,1,3,9.75,80,2,Extroversion
3,1,3,2,3,1,4,1,2,1,3,5,3,4,5,5,5,3,2,1,58,2,3,9.75,80,2,Extroversion
2,1,5,5,3,5,3,2,5,5,5,4,5,3,3,2,4,4,3,2,60,1,3,9.75,80,5,Neuroticism
2,4,1,5,4,4,5,2,4,5,4,4,4,2,1,5,3,3,5,4,60,2,3,9.75,80,1,Neuroticism
5,4,2,1,5,3,5,5,3,4,4,3,1,4,4,3,3,2,2,3,33,1,3,9.75,80,5,Agreeableness
5,3,2,4,4,2,4,4,1,2,2,4,5,1,1,5,1,2,3,2,24,2,3,9.75,80,4,Agreeableness
1,3,2,3,3,5,2,5,1,4,2,3,3,3,4,4,5,5,5,2,21,2,3,9.75,80,1,Agreeableness
3,2,2,5,2,5,5,4,3,2,5,3,5,2,3,4,1,3,2,5,42,2,3,9.75,80,3,Agreeableness
5,1,5,2,4,4,3,1,5,3,3,4,1,5,2,3,1,3,5,5,48,1,3,9.75,80,5,Conscientiousness
2,3,1,4,5,2,5,4,4,1,4,1,2,2,3,5,3,3,3,5,15,1,3,9.75,80,5,Agreeableness
2,3,3,3,4,5,2,2,4,2,1,2,3,3,3,4,1,5,5,2,52,2,3,9.75,80,3,Agreeableness
4,2,5,5,1,5,1,2,3,5,1,5,5,1,2,2,2,1,1,3,12,2,3,9.75,80,2,Openness
1,5,3,5,3,3,1,4,4,4,5,5,3,5,1,3,2,5,2,3,63,1,3,9.75,80,1,Neuroticism
1,1,4,3,2,4,2,1,1,1,2,5,4,3,2,4,2,4,1,1,13,1,3,9.75,80,4,Extroversion
1,2,5,2,5,5,3,2,3,4,1,1,3,1,1,3,4,2,5,4,42,2,3,9.75,80,5,Conscientiousness
2,3,1,5,5,5,1,4,2,4,2,5,4,2,3,4,4,2,4,4,42,2,3,9.75,80,1,Agreeableness
4,2,4,4,4,2,4,5,3,3,5,2,2,2,1,2,2,4,5,4,62,2,3,9.75,80,4,Conscientiousness
4,2,3,2,5,4,5,3,2,1,4,1,3,4,1,2,1,2,2,2,75,1,3,9.75,80,4,Agreeableness
4,4,5,3,1,5,2,4,3,5,1,4,3,1,5,1,4,1,4,2,42,2,3,9.75,80,2,Openness
2,1,1,1,2,5,4,3,3,2,4,3,2,2,1,1,1,5,5,5,32,2,3,9.75,80,3,Conscientiousness
2,1,3,4,1,4,2,4,4,5,3,1,3,5,2,4,3,3,1,2,27,2,3,9.75,80,1,Neuroticism
2,4,3,5,1,3,2,5,3,1,3,3,1,5,2,5,5,4,4,3,18,2,3,9.75,80,2,Conscientiousness
5,1,3,3,5,2,2,2,5,1,1,4,4,1,4,5,1,2,4,1,73,2,3,9.75,80,3,Agreeableness
2,2,2,4,5,1,4,2,1,2,5,4,5,5,2,3,2,4,3,4,37,1,3,9.75,80,5,Conscientiousness
5,2,2,1,3,5,1,1,4,1,2,5,3,3,4,5,1,3,2,5,73,2,3,9.75,80,2,Neuroticism
2,5,3,4,2,3,4,3,5,3,3,5,3,1,1,5,1,3,2,5,71,1,3,9.75,80,4,Neuroticism
2,1,4,2,2,3,2,1,4,4,5,4,1,1,2,2,4,3,4,4,42,2,3,9.75,80,1,Neuroticism
4,2,4,5,2,5,1,5,3,2,2,2,2,4,1,5,1,2,3,2,49,1,3,9.75,80,5,Openness
3,3,1,4,5,2,4,2,3,1,4,1,1,3,2,3,3,3,5,5,70,2,3,9.75,80,3,Conscientiousness
1,4,4,3,1,1,3,2,4,4,5,2,4,4,3,1,1,3,1,4,43,2,3,9.75,80,1,Neuroticism
5,4,5,2,5,1,5,3,5,2,3,2,1,5,1,4,1,4,2,4,41,2,3,9.75,80,3,Openness
1,2,1,2,5,3,3,2,3,5,2,2,5,3,4,2,4,4,4,4,19,1,3,9.75,80,4,Conscientiousness
2,1,2,4,5,5,4,3,3,3,5,1,2,5,3,5,4,2,3,1,33,1,3,9.75,80,3,Agreeableness
2,1,1,1,3,4,5,5,3,4,2,1,5,1,4,1,2,3,5,2,56,1,3,9.75,80,1,Agreeableness
4,2,3,5,5,2,2,3,3,2,1,4,1,2,3,4,2,2,5,3,63,1,3,9.75,80,2,Openness
2,2,2,4,5,3,1,4,2,5,3,2,3,5,3,2,4,3,5,3,40,1,3,9.75,80,1,Conscientiousness
4,2,1,5,5,3,4,3,4,3,3,5,1,5,3,4,2,5,4,1,46,2,3,9.75,80,4,Neuroticism
2,2,4,5,3,1,3,3,2,5,4,4,1,5,4,2,5,3,2,2,75,2,3,9.75,80,2,Neuroticism
2,3,2,3,1,2,1,4,5,2,1,2,5,3,3,4,3,2,4,3,59,2,3,9.75,80,1,Neuroticism
5,2,2,3,5,4,3,4,4,3,3,5,2,3,2,1,1,1,2,2,34,2,3,9.75,80,1,Agreeableness
5,5,5,1,2,1,2,2,3,3,4,5,3,4,4,1,1,5,1,3,24,2,3,9.75,80,1,Neuroticism
5,1,3,4,2,1,3,5,2,2,5,3,4,3,3,4,1,1,2,4,39,2,3,9.75,80,3,Extroversion
4,1,2,4,3,1,3,1,5,2,5,4,1,2,3,3,4,4,3,2,66,1,3,9.75,80,5,Neuroticism
2,3,1,4,3,1,3,4,4,1,1,2,3,2,5,2,4,2,5,3,47,2,3,9.75,80,4,Conscientiousness
2,5,2,1,5,1,2,3,2,1,1,2,2,3,3,4,3,1,5,2,33,2,3,9.75,80,5,Agreeableness
1,2,4,4,1,2,5,5,3,5,5,5,1,4,2,2,2,5,1,2,18,1,3,9.75,80,5,Neuroticism
4,3,1,2,2,5,5,3,5,2,2,3,2,4,5,4,3,2,4,5,49,2,3,9.75,80,2,Agreeableness
4,1,3,2,4,2,3,3,3,3,3,3,1,2,3,5,4,2,3,2,34,1,3,9.75,80,4,Conscientiousness
4,5,5,2,1,2,2,2,5,4,4,4,4,2,3,2,3,2,4,5,72,1,3,9.75,80,2,Neuroticism
3,1,5,5,2,2,5,2,2,1,2,2,2,3,5,3,5,3,2,5,36,1,3,9.75,80,5,Conscientiousness
3,1,4,1,3,2,2,3,2,1,2,4,5,2,1,5,4,4,2,3,79,1,3,9.75,80,1,Neuroticism
4,3,3,1,4,2,5,1,5,1,2,5,3,4,4,3,3,3,4,2,60,2,3,9.75,80,1,Neuroticism
4,2,5,5,4,4,2,1,3,2,3,1,3,2,1,1,5,1,5,4,69,2,3,9.75,80,1,Conscientiousness
3,1,5,4,3,1,3,3,4,3,4,5,3,4,2,1,4,5,1,3,18,2,3,9.75,80,3,Neuroticism
4,2,5,1,5,1,1,5,1,3,5,2,1,1,1,2,2,4,3,2,15,1,3,9.75,80,4,Openness
3,1,4,4,4,4,1,5,2,1,3,4,1,5,5,3,5,4,3,5,36,1,3,9.75,80,4,Conscientiousness
1,4,3,4,1,1,1,3,1,2,1,2,4,3,4,5,3,2,1,2,47,1,3,9.75,80,5,Extroversion
3,3,5,5,1,3,5,5,3,5,5,3,1,4,3,1,4,1,2,2,50,1,3,9.75,80,1,Openness
1,1,4,1,3,3,3,4,4,5,1,3,5,1,2,5,5,5,1,4,13,1,3,9.75,80,1,Conscientiousness
1,4,2,4,3,4,3,2,2,1,3,4,5,1,1,2,1,4,4,4,42,2,3,9.75,80,1,Neuroticism
2,3,2,3,3,2,1,1,4,3,4,4,3,1,2,3,1,5,5,5,79,1,3,9.75,80,5,Neuroticism
5,1,5,3,3,2,1,1,4,2,3,3,3,1,3,1,5,4,1,5,66,1,3,9.75,80,4,Conscientiousness
4,1,2,3,1,3,1,1,2,3,3,3,2,1,1,2,2,2,3,2,14,1,3,9.75,80,4,Conscientiousness
1,2,5,5,3,5,1,2,2,2,4,1,4,4,4,3,2,3,4,1,57,1,3,9.75,80,2,Extroversion
5,2,2,4,4,2,2,5,3,5,3,5,4,3,4,4,3,3,1,4,43,1,3,9.75,80,2,Neuroticism
5,1,4,4,4,4,1,3,5,5,3,5,5,4,2,1,1,2,4,3,43,2,3,9.75,80,2,Neuroticism
5,3,4,2,2,2,5,5,3,5,1,2,5,4,2,2,5,5,2,5,32,1,3,9.75,80,5,Conscientiousness
2,2,4,2,2,2,2,5,5,5,4,1,2,4,4,2,1,5,2,4,37,1,3,9.75,80,5,Neuroticism
5,5,5,2,2,2,1,5,2,1,5,1,3,2,5,2,1,1,1,1,62,1,3,9.75,80,5,Openness
4,1,2,2,5,1,4,3,3,5,3,4,2,4,1,2,5,3,1,2,71,1,3,9.75,80,4,Neuroticism
1,2,5,3,1,1,2,5,3,5,3,2,2,2,1,3,1,5,2,4,14,2,3,9.75,80,2,Neuroticism
4,1,3,3,2,5,4,4,1,4,5,2,1,4,4,3,2,3,4,4,53,2,3,9.75,80,3,Agreeableness
4,1,5,2,5,5,1,3,4,4,1,1,5,1,4,1,4,2,1,3,75,1,3,9.75,80,3,Agreeableness
3,1,1,3,1,2,4,3,3,4,5,2,5,2,1,2,1,4,1,1,22,2,3,9.75,80,3,Neuroticism
4,3,4,1,4,1,5,5,4,1,2,3,3,4,5,3,3,5,5,1,68,2,3,9.75,80,3,Agreeableness
4,2,5,1,1,5,2,1,5,1,3,3,3,1,5,3,3,3,3,2,32,2,3,9.75,80,4,Neuroticism
3,1,4,4,1,4,2,1,5,2,3,1,2,1,1,1,2,1,2,4,67,2,3,9.75,80,3,Neuroticism
5,5,3,3,1,1,1,5,3,1,4,4,1,3,3,1,4,1,4,4,71,2,3,9.75,80,4,Neuroticism
3,3,2,3,5,1,1,1,1,2,2,3,1,4,1,4,5,2,4,1,42,2,3,9.75,80,1,Conscientiousness
3,4,5,2,5,5,4,4,1,1,3,4,5,1,5,2,1,1,1,3,37,1,3,9.75,80,2,Agreeableness
5,4,3,1,4,4,1,3,4,3,1,4,2,3,3,5,3,3,1,1,48,2,3,9.75,80,1,Agreeableness
2,3,2,5,5,4,4,5,1,1,3,2,1,4,4,5,3,4,3,5,28,2,3,9.75,80,3,Agreeableness
4,3,2,3,4,5,4,3,2,1,1,4,2,4,3,3,5,1,5,3,73,1,3,9.75,80,5,Agreeableness
2,5,1,2,5,2,1,2,4,2,3,5,5,4,5,2,1,2,5,5,56,1,3,9.75,80,1,Neuroticism
2,1,2,4,1,4,4,4,5,1,2,4,4,4,3,3,4,3,3,2,32,2,3,9.75,80,4,Agreeableness
4,4,5,2,1,3,2,5,3,3,4,4,1,2,2,4,5,4,4,2,76,1,3,9.75,80,2,Neuroticism
1,2,2,1,5,3,1,2,4,1,1,5,3,3,1,3,2,3,1,4,55,1,3,9.75,80,5,Conscientiousness
5,4,1,4,3,4,4,1,2,5,1,3,1,2,3,5,2,5,3,4,76,1,3,9.75,80,4,Conscientiousness
2,4,4,1,2,4,3,2,2,4,4,3,3,2,4,2,4,2,5,4,14,2,3,9.75,80,5,Conscientiousness
5,3,4,1,4,4,5,3,1,1,3,4,3,1,4,5,2,4,3,1,51,2,3,9.75,80,3,Agreeableness
2,2,5,3,2,4,3,3,3,1,2,1,3,3,4,1,1,5,1,5,54,2,3,9.75,80,4,Agreeableness
3,3,4,1,5,4,5,5,2,4,5,4,4,1,1,3,1,4,5,2,31,1,3,9.75,80,3,Agreeableness
1,1,2,5,3,2,5,2,5,5,4,5,5,1,4,3,4,1,2,1,12,2,3,9.75,80,3,Neuroticism
5,2,3,2,2,3,5,2,4,1,2,5,3,2,1,3,1,3,1,4,45,1,3,9.75,80,5,Openness
4,4,4,2,1,2,1,2,4,2,3,2,3,4,5,2,2,1,5,5,32,1,3,9.75,80,3,Extroversion
3,3,4,2,3,3,2,1,2,2,2,3,2,2,1,4,3,4,4,2,75,2,3,9.75,80,3,Neuroticism
1,5,5,3,3,5,1,2,2,3,4,3,4,3,3,1,4,1,4,1,45,1,3,9.75,80,1,Openness
2,1,3,1,1,3,4,1,3,3,2,2,4,2,4,5,1,1,3,2,73,1,3,9.75,80,4,Extroversion
2,2,3,5,2,4,3,2,1,2,4,2,1,5,4,4,1,2,1,5,35,2,3,9.75,80,3,Agreeableness
2,3,5,5,4,1,2,3,2,3,5,1,2,2,3,4,5,1,2,1,78,2,3,9.75,80,4,Neuroticism
1,1,5,5,5,1,1,2,2,5,5,3,5,3,3,5,5,2,1,1,68,1,3,9.75,80,2,Extroversion
4,4,3,5,3,4,2,2,4,1,5,5,2,3,2,1,1,1,1,4,69,2,3,9.75,80,1,Neuroticism
3,5,5,2,1,2,5,1,2,1,4,2,1,2,5,5,3,4,5,1,64,2,3,9.75,80,1,Openness
4,3,2,2,4,4,5,1,2,2,5,1,1,1,1,5,1,5,1,4,17,1,3,9.75,80,1,Openness
3,1,4,3,3,1,1,4,4,1,1,4,4,5,3,3,4,2,1,5,78,1,3,9.75,80,2,Extroversion
4,5,1,4,1,2,4,3,4,2,2,5,4,5,1,4,1,4,1,2,33,1,3,9.75,80,4,Extroversion
5,4,2,4,2,1,5,3,5,4,5,3,5,5,5,5,2,2,3,3,63,2,3,9.75,80,4,Extroversion
1,2,3,5,5,2,2,5,1,4,2,5,3,2,3,3,2,2,5,1,75,1,3,9.75,80,2,Agreeableness
4,1,2,5,4,4,4,1,1,1,5,4,1,3,5,5,1,1,2,5,45,1,3,9.75,80,2,Agreeableness
4,1,1,5,5,1,3,1,2,4,5,2,4,2,3,3,1,2,4,2,25,2,3,9.75,80,5,Neuroticism
5,5,1,1,4,3,5,4,2,1,2,4,2,1,4,4,1,1,4,5,32,2,3,9.75,80,5,Agreeableness
2,4,3,5,1,5,5,4,1,5,4,3,3,3,2,5,4,2,1,5,23,1,3,9.75,80,5,Openness
3,3,1,3,3,2,1,3,2,1,1,4,1,4,5,3,4,2,1,1,13,2,3,9.75,80,2,Extroversion
3,1,5,2,3,2,2,5,5,4,5,4,2,3,1,4,1,4,3,4,15,1,3,9.75,80,3,Neuroticism
1,5,3,1,5,3,5,3,1,3,2,1,5,1,3,4,4,3,2,2,62,2,3,9.75,80,2,Agreeableness
5,2,4,4,1,4,5,2,3,1,4,5,5,1,2,2,1,2,3,3,49,2,3,9.75,80,1,Openness
4,1,3,1,1,4,3,1,2,1,3,4,5,3,1,5,1,1,1,4,56,2,3,9.75,80,3,Agreeableness
4,3,3,5,4,4,2,1,3,5,2,5,4,3,2,5,4,2,1,2,45,1,3,9.75,80,2,Openness
4,3,2,5,4,1,5,3,2,3,3,5,4,2,1,1,4,4,2,2,79,1,3,9.75,80,2,Neuroticism
3,3,3,3,4,4,4,2,1,4,1,3,3,4,1,5,2,2,5,3,24,1,3,9.75,80,3,Agreeableness
3,1,3,2,3,5,3,5,5,1,3,2,2,5,5,5,3,2,3,5,55,1,3,9.75,80,4,Agreeableness
2,2,1,2,4,1,2,1,4,5,3,3,5,5,5,5,5,5,3,5,23,1,3,9.75,80,1,Extroversion
2,4,3,5,1,2,4,3,5,1,1,2,4,1,4,3,3,3,5,3,62,2,3,9.75,80,3,Conscientiousness
2,2,5,1,5,5,2,5,5,1,5,3,4,1,3,2,5,1,1,1,73,1,3,9.75,80,3,Agreeableness
1,1,2,5,2,3,4,2,5,3,1,2,1,3,3,5,2,4,3,4,46,1,3,9.75,80,5,Conscientiousness
